"ID","GENDER","MARITALSTATUS","NUMCHILDREN","ESTINCOME","AGE","MONTHSASCUSTOMER","LOYALTYSCHEME","LASTBILLAMOUNT","AVGMONTHLYSPEND","TOTALSPEND","SUPPORTCALLSYEAR","COMPLAINTSYEAR","COMPLAINTSMONTH","CHURN"
"9000","M","Married","4","67353","28","44","N","89.72","89.72","3947.68","2","0","0","F"
"9001","F","Single","0","99940","21","37","Y","83.75","83.75","3098.75","28","0","0","T"
"9002","F","Single","0","58572","29","36","Y","108.32","108.32","3899.5199999999995","34","0","0","T"
"9005","F","Single","0","49702","18","9","N","44.56","48.09","432.81000000000006","1","0","0","F"
"9008","M","Single","0","66759","21","17","Y","89.67","89.94","1528.98","0","0","0","T"
"9010","F","Married","2","120002","32","55","N","175.35","175.64","9660.199999999999","2","0","0","F"
"9011","F","Single","1","97079","29","54","Y","80.98","80.98","4372.92","2","2","1","F"
"9012","M","Single","1","410335","28","21","N","42.39","42.39","890.19","1","0","0","F"
"9013","F","Single","0","60382","53","79","Y","63.23","63.48","5014.92","4","2","0","F"
"9018","M","Single","0","47612","22","52","N","49.51","49.51","2574.52","9","0","0","F"
"9020","M","Married","2","20022","34","34","N","160.2","160.68","5463.12","9","4","2","T"
"9021","M","Single","0","82975","30","87","N","48.64","49.35","4293.45","4","4","2","T"
"9022","F","Single","2","918982","23","51","Y","102.03","102.74","5239.74","20","5","3","T"
"9025","M","Married","0","78280","48","2","N","82.69","82.69","165.38","0","0","0","F"
"9027","M","Married","2","943165","36","50","N","175.13","175.31","8765.5","3","5","3","T"
"9029","O","Married","2","48977","24","5","N","89.47","95.24","476.2","3","6","4","T"
"9030","F","Single","1","70243","24","40","Y","87.95","88.28","3531.2","8","0","0","F"
"9031","M","Married","2","61773","34","91","N","126.09","127.41","11594.31","5","2","1","F"
"9033","M","Married","1","8748","40","62","N","88.91","90.14","5588.68","5","0","0","F"
"9035","F","Married","0","79070","30","68","N","149.95","151.03","10270.04","1","2","1","F"
"9037","M","Single","2","33706","37","100","Y","60.35","60.57","6057.0","17","2","1","T"
"9039","M","Single","1","31376","34","3","Y","102.45","102.45","307.35","0","0","0","F"
"9043","F","Married","0","65986","47","11","N","123.6","128.41","1412.51","0","3","2","T"
"9044","F","Married","0","61804","30","38","N","178.89","180.31","6851.78","3","6","3","T"
"9045","F","Single","0","24717","26","51","Y","108.11","109.41","5579.91","4","0","0","F"
"9047","M","Married","0","73213","32","13","N","80.61","84.71","1101.23","0","0","0","F"
"9048","M","Single","0","59286","69","84","Y","84.01","84.77","7120.679999999999","2","4","2","T"
"9049","M","Single","0","1976","18","6","Y","108.43","116.42","698.52","0","2","1","F"
"9050","F","Married","1","562743","38","52","N","179.71","181.27","9426.04","5","2","1","T"
"9051","F","Married","0","9464","47","107","N","145.3","145.85","15605.949999999999","4","2","1","F"
"9052","M","Single","0","62423","21","44","Y","82.19","83.43","3670.92","4","0","0","F"
"9053","M","Single","0","21707","29","102","N","49.78","50.22","5122.44","21","0","0","T"
"9054","F","Married","1","56803","23","36","N","128.9","128.9","4640.400000000001","0","2","1","F"
"9058","M","Single","0","52362","21","8","N","41.73","42.32","338.56","35","0","0","T"
"9064","F","Married","6","37879","31","47","N","131.3","132.42","6223.74","4","0","0","F"
"9065","M","Single","0","79481","23","70","Y","107.52","107.52","7526.4","2","0","0","F"
"9066","M","Single","0","96904","20","32","Y","68.28","68.39","2188.48","1","0","0","F"
"9069","F","Single","0","22875","23","56","N","40.72","40.87","2288.72","3","2","1","F"
"9073","F","Married","0","77784","82","107","N","124.06","124.19","13288.33","2","7","4","T"
"9075","F","Single","0","72699","22","59","Y","62.96","63.18","3727.62","2","0","0","F"
"9078","F","Single","2","90272","23","37","Y","65.48","65.94","2439.7799999999997","4","0","0","F"
"9082","F","Single","0","29530","28","65","Y","108.69","109.91","7144.15","1","2","1","F"
"9087","F","Single","0","40560","19","15","Y","102.66","103.01","1545.15","3","2","1","F"
"9088","M","Married","0","38516","75","107","N","84.95","85.71","9170.97","15","2","1","T"
"9089","F","Single","0","742127","32","19","Y","66.4","66.58","1265.02","4","0","0","F"
"9092","F","Married","1","37682","46","54","N","118.33","118.97","6424.38","0","1","0","F"
"9093","O","Single","1","58132","19","6","Y","62.72","62.72","376.32","18","0","0","T"
"9097","M","Married","1","92681","25","10","N","144.61","144.61","1446.1000000000001","2","0","0","F"
"9100","F","Single","1","39653","22","40","N","40.79","40.79","1631.6","11","0","0","T"
"9105","M","Single","0","52049","24","76","N","43.42","44.28","3365.28","0","0","0","F"
"9107","F","Single","0","54343","30","9","Y","103.52","108.91","980.1899999999999","44","2","0","T"
"9108","F","Single","1","79915","21","6","Y","65.26","66.28","397.68","4","6","4","T"
"9109","F","Single","0","13577","18","8","Y","65.6","67.35","538.8","9","0","0","F"
"9111","M","Single","1","50377","23","17","N","49.68","49.68","844.56","7","3","2","T"
"9112","F","Single","0","60090","98","27","N","41.15","42.16","1138.32","3","0","0","F"
"9113","M","Married","0","40511","49","24","N","114.73","115.69","2776.56","9","0","0","F"
"9114","F","Single","0","29245","19","13","N","108.5","108.92","1415.96","10","2","1","F"
"9115","M","Married","2","62742","25","61","N","87.73","88.49","5397.889999999999","0","0","0","F"
"9116","F","Married","0","86155","72","57","N","138.7","140.06","7983.42","15","4","2","T"
"9117","M","Single","1","458753","20","25","Y","63.7","65.35","1633.7499999999998","4","0","0","F"
"9119","F","Single","0","10648","18","4","N","40.59","47.36","189.44","23","2","1","T"
"9120","O","Single","0","63748","21","22","Y","63.81","64.19","1412.1799999999998","11","2","0","T"
"9121","M","Married","0","51842","58","117","N","125.56","126.05","14747.85","10","0","0","F"
"9123","F","Single","0","70101","19","11","Y","80.98","81.23","893.5300000000001","11","0","0","T"
"9124","F","Single","0","52175","18","9","Y","82.08","82.08","738.72","1","2","1","F"
"9125","M","Married","0","68043","27","66","N","185.8","185.8","12262.800000000001","0","0","0","F"
"9126","F","Married","1","921533","43","102","N","179.82","180.0","18360.0","1","0","0","F"
"9127","M","Single","0","599899","27","24","Y","101.16","102.36","2456.64","3","0","0","F"
"9128","M","Married","5","59335","42","69","N","174.81","175.45","12106.05","0","3","2","T"
"9129","M","Married","0","37350","48","17","N","171.24","171.24","2911.08","20","0","0","T"
"9130","F","Single","1","61152","19","8","Y","66.28","66.28","530.24","4","0","0","F"
"9131","F","Married","1","71150","44","87","N","114.61","114.77","9984.99","0","4","2","T"
"9134","M","Married","1","32389","34","70","N","84.18","84.18","5892.6","0","2","1","F"
"9136","F","Married","0","84230","54","58","N","116.9","117.42","6810.36","0","4","2","T"
"9139","M","Single","0","29545","22","12","Y","69.24","69.24","830.8799999999999","3","3","2","T"
"9140","F","Single","0","81499","21","3","N","42.81","43.94","131.82","2","0","0","F"
"9141","F","Single","2","81081","19","6","Y","80.87","90.34","542.04","3","4","2","T"
"9142","F","Single","0","8679","20","28","N","42.98","44.75","1253.0","0","0","0","F"
"9143","F","Married","2","15115","33","96","N","155.2","156.05","14980.800000000001","4","0","0","F"
"9147","F","Married","1","61739","34","70","N","130.8","131.93","9235.1","5","2","1","F"
"9150","M","Married","1","38341","23","59","N","146.62","147.9","8726.1","0","6","3","T"
"9153","M","Single","5","44782","29","29","Y","100.44","100.44","2912.7599999999998","0","0","0","F"
"9156","F","Married","6","773411","46","49","N","85.19","85.46","4187.54","0","2","1","T"
"9157","F","Single","0","31693","23","55","Y","65.51","66.62","3664.1000000000004","21","2","1","T"
"9158","M","Married","0","708673","23","58","N","86.24","86.39","5010.62","0","2","1","T"
"9161","F","Married","1","99677","27","69","N","122.35","123.46","8518.74","2","0","0","T"
"9164","F","Single","1","37814","27","67","Y","86.24","87.31","5849.77","2","2","1","F"
"9166","F","Married","2","82813","52","51","N","81.87","82.2","4192.2","2","2","0","F"
"9167","M","Married","0","83222","45","62","N","81.57","82.29","5101.9800000000005","2","4","2","F"
"9173","F","Single","0","57428","27","86","Y","108.88","109.89","9450.54","1","6","4","T"
"9175","F","Married","1","34372","24","49","N","128.91","128.91","6316.59","0","3","2","T"
"9176","F","Married","0","31163","53","29","N","128.94","129.39","3752.3099999999995","4","2","1","F"
"9181","F","Married","1","8831","50","49","N","142.45","144.1","7060.9","0","0","0","F"
"9188","M","Single","2","2314","26","23","Y","89.31","90.09","2072.07","5","0","0","F"
"9191","M","Single","1","70428","29","62","Y","84.26","84.33","5228.46","0","0","0","F"
"9193","F","Single","0","21200","19","3","Y","85.52","85.52","256.56","1","2","1","F"
"9195","F","Single","0","69301","21","29","N","48.35","50.11","1453.19","12","0","0","T"
"9201","M","Married","3","14408","33","40","N","176.8","178.35","7134.0","6","2","1","F"
"9202","M","Married","0","34282","45","21","N","110.87","111.97","2351.37","0","2","1","F"
"9206","M","Married","0","20264","47","54","N","174.2","174.85","9441.9","3","2","0","F"
"9207","M","Married","2","66554","24","6","N","173.27","180.26","1081.56","10","2","1","F"
"9209","F","Married","2","509537","25","48","N","174.06","175.84","8440.32","4","0","0","T"
"9211","F","Married","0","41761","43","100","N","115.97","116.3","11630.0","0","0","0","F"
"9212","F","Single","0","33225","18","1","Y","100.51","100.51","100.51","24","0","0","T"
"9215","F","Single","1","63432","22","13","N","48.04","48.04","624.52","1","2","1","F"
"9218","F","Married","0","251597","33","109","N","171.49","171.74","18719.66","4","2","1","F"
"9219","M","Married","0","88467","43","113","N","149.51","150.11","16962.43","2","0","0","F"
"9220","F","Married","0","77803","33","51","N","80.76","81.08","4135.08","0","0","0","F"
"9221","M","Single","0","59420","21","14","Y","81.42","81.72","1144.08","0","0","0","F"
"9222","M","Married","1","73934","41","56","N","147.87","147.87","8280.720000000001","0","0","0","F"
"9226","F","Single","2","74917","20","1","Y","65.65","65.65","65.65","1","2","1","F"
"9232","F","Married","0","18558","57","119","N","173.53","174.51","20766.69","11","4","2","F"
"9233","M","Single","2","76072","18","10","N","42.01","42.01","420.09999999999997","66","0","0","T"
"9235","M","Single","1","46115","27","115","Y","85.46","86.21","9914.15","4","2","1","F"
"9237","F","Married","0","64447","46","116","N","111.08","111.57","12942.119999999999","0","3","2","T"
"9239","F","Single","1","22225","28","25","N","40.49","42.54","1063.5","3","4","2","T"
"9240","M","Single","0","55754","30","9","Y","84.66","84.66","761.9399999999999","3","0","0","F"
"9246","F","Single","0","23831","30","95","Y","85.15","86.15","8184.250000000001","3","3","2","T"
"9247","F","Single","1","8434","20","9","Y","156.4","156.4","1407.6000000000001","4","2","1","F"
"9251","F","Single","0","22419","24","1","N","43.91","44.15","44.15","12","2","1","T"
"9254","M","Married","2","28870","45","40","N","85.69","86.02","3440.7999999999997","1","2","1","F"
"9255","M","Married","2","30077","29","113","N","171.89","172.28","19467.64","2","2","1","F"
"9256","M","Single","0","92942","26","34","Y","83.92","83.92","2853.28","0","1","0","F"
"9258","F","Single","1","42684","30","112","Y","66.4","67.0","7504.0","2","0","0","F"
"9261","M","Married","0","96392","59","98","N","80.89","81.18","7955.64","3","4","2","T"
"9264","M","Single","0","476111","24","80","Y","69.71","70.0","5600.0","1","0","0","F"
"9268","F","Single","0","51780","27","85","Y","84.53","85.04","7228.400000000001","0","2","1","F"
"9270","M","Married","1","486341","30","66","N","81.86","82.97","5476.0199999999995","0","0","0","F"
"9274","M","Single","1","83571","21","12","N","49.52","49.52","594.24","2","0","0","F"
"9276","F","Married","0","556936","28","72","N","127.86","128.31","9238.32","3","2","1","F"
"9277","M","Single","0","723679","28","119","Y","101.55","101.55","12084.449999999999","0","2","0","F"
"9278","M","Married","1","85267","51","26","N","123.39","123.87","3220.62","0","2","1","T"
"9279","M","Married","1","9902","30","14","N","83.89","84.19","1178.6599999999999","0","0","0","F"
"9280","M","Single","1","64979","20","34","Y","122.6","123.91","4212.94","0","4","2","T"
"9282","F","Single","0","89142","28","85","Y","65.34","66.1","5618.499999999999","2","0","0","F"
"9283","F","Single","0","61981","19","21","Y","69.48","69.65","1462.65","10","0","0","F"
"9285","F","Married","0","205333","51","11","N","89.2","89.61","985.71","9","0","0","F"
"9286","F","Single","2","11984","24","9","Y","86.38","86.38","777.42","2","2","1","F"
"9288","M","Single","1","26024","28","78","Y","89.23","90.53","7061.34","7","2","1","F"
"9289","M","Single","1","36562","20","30","Y","60.49","60.49","1814.7","0","0","0","F"
"9291","M","Single","2","34074","27","103","N","40.23","40.85","4207.55","7","1","0","F"
"9294","F","Married","5","68992","29","68","N","85.63","85.63","5822.84","0","0","0","T"
"9295","F","Married","0","515163","49","120","N","110.12","110.54","13264.800000000001","0","2","1","F"
"9306","M","Single","1","1296","43","54","Y","61.97","62.31","3364.7400000000002","1","0","0","F"
"9307","M","Single","1","58117","28","116","Y","82.96","83.32","9665.119999999999","0","0","0","F"
"9309","F","Single","0","51617","26","37","Y","104.73","105.02","3885.74","8","2","1","F"
"9310","F","Married","1","136","34","101","N","146.02","146.8","14826.800000000001","0","0","0","F"
"9312","M","Single","1","83705","25","34","N","48.49","49.14","1670.76","12","2","1","T"
"9314","F","Married","0","88068","23","51","N","83.43","83.43","4254.93","0","2","1","T"
"9316","M","Single","0","53873","25","6","Y","85.9","94.7","568.2","0","0","0","F"
"9317","M","Single","1","61149","18","10","Y","139.0","139.0","1390.0","0","6","4","T"
"9319","M","Single","1","974632","22","55","Y","86.28","86.28","4745.4","0","0","0","F"
"9324","M","Single","0","60432","23","27","N","47.14","47.32","1277.64","8","0","0","F"
"9325","F","Single","1","443067","22","41","N","42.07","42.07","1724.8700000000001","2","0","0","F"
"9326","M","Single","1","71829","24","33","Y","108.16","108.49","3580.1699999999996","0","0","0","F"
"9330","M","Single","1","97139","30","49","Y","60.83","60.83","2980.67","7","0","0","F"
"9332","O","Married","1","81274","43","25","N","128.4","128.66","3216.5","12","0","0","T"
"9333","M","Married","1","72550","46","26","N","175.67","177.08","4604.08","3","0","0","F"
"9334","M","Married","0","47955","63","37","N","83.02","83.7","3096.9","25","2","1","T"
"9335","M","Single","0","14639","23","62","Y","67.04","67.17","4164.54","18","6","5","T"
"9337","F","Single","0","94902","19","17","Y","65.95","65.95","1121.15","0","0","0","F"
"9342","M","Single","2","63454","21","43","Y","67.59","67.83","2916.69","20","4","2","T"
"9343","F","Single","0","65267","27","5","Y","101.63","101.63","508.15","8","2","1","T"
"9347","F","Single","0","16073","27","14","Y","109.69","109.69","1535.6599999999999","2","3","2","F"
"9348","O","Single","0","822019","19","7","Y","173.2","181.01","1267.07","0","0","0","F"
