ID,GENDER,MARITALSTATUS,NUMCHILDREN,ESTINCOME,CAROWNER,AGE,MONTHSASCUSTOMER,LOYALTYSCHEME,LASTBILLAMOUNT,AVGMONTHLYSPEND
9310,F,Married,1,136,Y,34,101,N,146.02,146.8
9347,F,Single,0,16073,N,27,14,Y,109.69,109.69
9392,F,Married,2,96053,Y,24,8,N,82.95,85.13
9397,F,Single,0,87869,Y,28,88,Y,103.61,104.1
9461,F,Single,0,66814,Y,19,1,Y,84.17,130.88
9571,M,Single,0,73587,N,29,25,Y,65.84,68.08
9601,F,Married,1,37924,Y,33,37,N,125.43,127.24
9603,M,Single,6,86198,Y,28,115,N,42.26,42.68
9616,F,Single,0,43066,N,47,31,Y,100.14,101.47
9626,M,Single,1,35196,Y,28,89,Y,65.85,67.03
9664,F,Married,0,32227,Y,52,12,N,123.19,123.7
9699,F,Single,0,90737,Y,83,104,Y,61.16,61.16
9701,F,Married,2,74107,Y,52,69,N,165.9,166.92
9716,M,Married,1,60551,N,41,71,N,145.8,146.4
9806,F,Married,1,15362,Y,43,6,N,175.21,178.52
9820,F,Single,1,31237,Y,29,108,Y,68.94,69.14
9827,M,Single,1,76318,Y,19,23,N,46.05,46.05
9877,F,Single,0,93928,Y,21,28,N,47.41,47.5
9913,M,Married,0,23361,N,42,45,N,147.04,147.53
10018,F,Single,0,78038,Y,29,108,Y,83.5,84.24
10056,F,Single,1,38207,Y,30,50,Y,82.89,83.7
10081,M,Married,0,15018,Y,42,7,N,178.06,178.22
10153,M,Married,1,77160,Y,30,61,N,118.53,119.39
10164,F,Married,0,82016,Y,37,71,N,184.3,185.78
10194,M,Single,1,87197,Y,97,107,Y,80.15,80.15
10208,M,Married,0,76963,Y,49,84,N,178.98,180.58
10226,F,Married,0,71618,N,71,82,N,177.5,178.15
10237,F,Married,0,63781,Y,51,52,N,119.75,119.75
10285,M,Single,2,82747,Y,28,84,Y,146.2,146.2
10345,M,Married,0,321632,Y,52,20,N,146.52,148.18
10375,F,Married,0,14458,Y,54,71,N,211.7,212.45
10395,M,Married,0,90471,N,38,1,N,119.88,119.88
10399,F,Single,0,47177,N,22,37,Y,81.56,81.56
10438,F,Married,2,469488,N,35,104,N,158.3,158.3
10439,M,Married,1,93851,N,37,88,N,269.1,269.1
10472,F,Single,1,42333,Y,26,61,Y,69.22,69.97
10538,M,Married,1,31207,N,34,33,N,203.1,203.1
10549,F,Single,1,48765,N,30,90,Y,62.5,63.02
10561,M,Single,0,11653,Y,25,29,Y,127.2,128.3
10566,F,Married,0,12623,N,66,46,N,89.74,90.06
10641,M,Married,1,778783,N,28,10,N,224.3,229.3
10681,M,Single,0,2173,N,77,31,Y,106.94,107.54
10771,F,Married,2,12872,N,28,39,N,145.1,145.94
10810,F,Married,5,29463,Y,27,5,N,140.88,140.88
10829,F,Single,0,57763,N,23,52,N,47.85,49.05
10963,F,Single,1,488453,N,28,74,Y,63.6,63.82
10982,M,Married,1,62151,N,28,101,N,119.65,120.74
11009,M,Married,2,279023,Y,26,71,N,148.6,149.86
11020,M,Married,2,18000,N,32,93,N,120.36,120.98
11087,F,Married,0,29461,Y,51,116,N,100.3,100.69
11090,M,Married,2,4302,Y,40,120,N,121.91,121.91
11120,F,Married,1,14307,Y,54,26,N,175.07,175.07
11125,F,Single,0,94368,Y,23,47,Y,89.1,89.39
1125,M,Single,0,24883,Y,26,82,Y,80.47,80.57
11279,M,Married,1,146148,Y,28,21,N,83.03,83.82
11299,M,Single,1,95986,Y,18,9,Y,101.04,101.04
1133,F,Married,1,71625,N,52,2,N,143.4,143.4
11338,F,Married,2,46810,N,40,69,N,87.23,87.42
11367,F,Married,1,982634,Y,52,27,N,134.2,134.8
11369,F,Married,7,25071,N,36,36,N,122.27,123.56
11397,M,Married,2,31134,Y,43,71,N,82.75,82.87
11412,F,Married,0,25093,Y,81,89,N,85.2,86.64
11452,M,Married,2,1106,Y,35,56,N,173.18,173.18
11480,F,Married,0,94328,Y,39,25,N,142.12,143.26
11499,M,Single,1,88020,N,21,3,Y,82.79,82.79
11513,M,Married,0,16731,Y,51,102,N,164.8,165.45
11522,F,Married,0,31213,Y,25,84,N,143.36,144
11538,F,Single,0,88592,N,27,84,Y,107.98,108.49
1154,F,Married,1,50747,N,26,55,N,89.67,91.4
11546,F,Married,2,28685,Y,28,80,N,178.71,178.71
11569,M,Single,1,81308,N,28,68,Y,85.76,86.21
11674,F,Single,0,78456,Y,25,7,Y,89.96,95.27
11830,F,Married,1,47098,Y,50,25,N,83.74,84.29
11905,M,Married,1,47988,Y,28,66,N,148.36,149.16
11925,M,Single,1,22166,Y,21,24,N,45.95,45.95
11942,M,Married,0,3786,Y,63,59,N,111.12,112.07
11986,M,Single,0,97727,Y,29,75,Y,106.52,106.52
1234,M,Married,1,11177,Y,36,87,N,83.17,83.37
1294,F,Single,1,18239,N,18,8,Y,82.3,82.3
1332,M,Single,3,333788,N,25,67,Y,82.15,82.22
1337,F,Single,2,48439,N,27,113,Y,69.69,69.91
1358,M,Single,1,76562,N,19,21,N,48.51,50.14
1392,M,Single,0,40850,N,30,120,Y,80.01,80.6
1411,M,Single,0,15064,Y,22,57,N,42.08,42.08
1414,M,Married,3,90074,N,37,20,N,129.66,130.64
1416,F,Single,0,68265,Y,28,117,N,46.94,47.38
1441,M,Married,1,86976,Y,43,94,N,148.88,149.25
1482,M,Single,0,50287,Y,25,7,N,44.89,44.89
1486,M,Single,0,304897,Y,22,29,Y,61.84,63.32
1504,M,Single,0,40291,Y,20,33,N,43.79,43.93
1516,F,Single,1,56623,Y,30,82,Y,87.76,87.76
1706,F,Single,2,816118,Y,25,43,Y,61.73,61.95
1707,M,Single,2,65937,N,18,12,Y,154,154
1708,M,Single,1,50538,N,20,25,Y,64.34,64.34
1742,F,Married,2,91886,Y,28,48,N,168.1,169.76
1755,F,Single,1,1436,Y,24,11,Y,65.17,65.52
1781,F,Married,4,20467,Y,32,54,N,83.33,83.89
1784,F,Married,1,927572,Y,28,38,N,126.89,127.98
1854,M,Married,0,77082,N,52,23,N,123.36,123.36
1880,M,Single,1,71433,N,19,10,Y,66.3,66.3
1920,F,Married,4,21577,N,45,59,N,119.85,120.26
1952,M,Single,1,35862,N,20,26,Y,87.87,87.87
1978,M,Single,0,157875,N,23,46,Y,82.1,82.37
1995,M,Single,0,31923,N,25,43,N,42.98,43.32
2006,M,Married,2,62531,Y,41,48,N,144.33,144.33
2028,F,Married,1,51356,N,23,49,N,149.39,150.17
2071,M,Single,2,367349,N,19,19,N,43.25,43.25
2078,M,Single,1,57843,N,29,19,Y,125.7,129.14
2080,M,Married,0,12640,Y,42,43,N,175.12,175.74
2129,F,Single,0,27760,Y,29,40,Y,88.13,88.39
2139,F,Married,0,90751,Y,43,90,N,120.79,121.87
2227,F,Married,0,15137,Y,37,100,N,86.12,86.43
2241,M,Single,2,945568,N,28,61,Y,95.6,95.94
2247,M,Single,0,57483,Y,23,47,N,49.13,49.92
2321,M,Married,0,10486,Y,32,89,N,88.88,89.28
2344,F,Married,1,37186,N,40,88,N,110.27,110.99
2402,M,Married,2,62660,Y,49,48,N,116.72,116.72
2511,M,Single,0,85624,Y,27,71,Y,62.5,62.73
2549,M,Single,0,505,N,22,16,Y,81.53,85.21
2553,F,Married,1,92776,N,42,116,N,139,139
2695,F,Married,8,66299,N,39,21,N,149.91,152.78
2736,M,Single,1,75570,Y,26,59,Y,104.06,104.06
2753,M,Married,0,75179,N,49,24,N,141.36,141.66
2781,M,Married,0,8507,Y,53,103,N,179.15,180.32
2789,F,Married,0,49150,Y,77,11,N,170.11,174.08
2840,M,Single,1,99427,N,23,4,Y,82.21,85.83
2890,M,Married,5,16388,Y,26,38,N,116.01,116.01
2905,M,Married,2,52135,Y,31,111,N,122.63,122.79
2911,F,Married,7,88327,N,26,87,N,140.06,140.85
3017,F,Single,0,2696,Y,18,7,Y,103.17,103.17
3028,M,Single,2,17835,Y,24,18,N,43.16,43.16
3032,F,Single,0,11260,Y,21,31,Y,80.94,80.94
3035,F,Single,2,47782,N,29,23,Y,171.2,174.38
3044,M,Married,7,99059,Y,31,53,N,117.33,117.56
3064,M,Married,1,614488,Y,51,66,N,81.4,81.65
3183,M,Single,1,95143,N,21,48,N,88.4,88.68
3185,M,Married,0,29497,Y,33,50,N,175.61,175.61
3205,M,Single,0,46394,Y,23,25,Y,66.92,66.92
3241,M,Married,9,13147,Y,28,99,N,86.76,86.76
3243,M,Single,0,28833,N,19,14,N,48.37,48.55
3263,F,Married,1,185518,N,50,36,N,149.47,149.89
3283,M,Married,1,52868,Y,37,107,N,88.12,88.12
3299,F,Married,2,68630,Y,44,34,N,82.27,83.18
3313,F,Married,0,8739,N,23,19,N,85.49,85.72
3316,M,Single,0,16473,N,20,19,Y,66.65,66.83
3319,F,Single,1,86410,Y,30,2,Y,88.55,88.55
3424,M,Married,6,78895,N,52,101,N,82.22,82.55
3445,F,Married,0,78787,N,26,15,N,144.03,148.37
3485,F,Single,1,435373,N,23,58,Y,115.9,116.31
3506,M,Single,0,94594,Y,66,92,Y,106.39,106.8
3514,M,Single,1,8708,Y,25,53,Y,60.72,60.72
3523,M,Married,0,227079,Y,26,29,N,127.91,128.14
3533,M,Married,2,77321,N,47,78,N,113.51,114.23
3538,F,Single,1,28067,Y,30,21,Y,105.95,105.95
3576,F,Single,0,86431,Y,30,101,N,45.37,45.78
3609,M,Married,2,70935,Y,34,118,N,170.3,170.95
3741,F,Single,2,27832,Y,21,42,Y,60.39,60.61
3796,F,Single,0,98640,Y,18,1,Y,67.95,67.95
3797,M,Married,0,21806,Y,36,44,N,141.72,141.72
3842,F,Single,0,44039,Y,19,22,Y,62.2,62.99
3905,M,Married,2,64112,N,37,80,N,123.01,123.32
3913,F,Single,0,21860,N,22,30,N,40.14,40.21
4033,M,Married,0,64352,Y,54,39,N,140.36,141.03
4037,F,Single,0,58893,N,25,32,N,46.96,48.45
4097,F,Married,0,4649,Y,69,56,N,80.28,80.28
4185,M,Single,0,48197,Y,19,6,Y,195.5,202.12
4194,F,Single,0,10852,Y,21,21,N,43.46,44.91
4197,M,Married,1,14069,Y,49,77,N,113.67,114.12
4304,F,Single,0,28569,Y,24,34,Y,80.88,81.12
4373,F,Single,1,60798,N,27,86,N,42.66,43.07
4420,F,Single,1,40001,N,29,90,N,43.46,43.53
4438,F,Married,9,613816,Y,45,96,N,123.9,124.36
4502,F,Married,0,23405,Y,39,59,N,112.94,112.94
4504,M,Married,1,96459,Y,28,107,N,82.79,82.83
4544,F,Married,0,60293,N,43,86,N,177.24,177.55
4588,M,Married,0,69474,Y,76,116,N,114.61,114.9
4600,F,Married,0,95123,Y,50,45,N,84.22,84.22
4619,F,Single,1,29196,Y,22,23,Y,69.69,72.35
4719,M,Single,0,439346,Y,28,101,Y,64.35,64.61
4747,M,Single,1,68800,Y,26,12,Y,82.75,83.75
4772,F,Single,0,84780,Y,27,69,Y,60.31,61.3
4797,F,Single,0,45655,N,22,55,N,48.54,48.72
4809,F,Married,0,51125,Y,39,31,N,118.42,119.55
4818,F,Single,0,8267,Y,28,97,N,48.7,48.7
4827,M,Married,0,24136,Y,51,52,N,255.4,256.39
4842,F,Single,1,21283,Y,27,111,Y,180.1,180.75
4843,M,Single,0,89644,Y,65,74,Y,60.81,61.35
4845,M,Married,1,78464,Y,25,17,N,145.2,145.63
4897,M,Married,2,445127,Y,42,116,N,188.1,189.26
4916,M,Single,0,555440,Y,20,16,Y,66.77,68.13
4921,M,Single,0,8197,N,20,10,Y,82.05,87.84
4927,F,Single,0,9444,N,23,71,Y,85.74,85.74
5078,F,Married,0,87591,Y,66,81,N,129.04,129.12
5142,F,Single,1,16665,Y,24,73,Y,182.1,182.71
5174,F,Married,1,308766,Y,50,90,N,116.46,116.99
5190,F,Single,0,25632,Y,24,69,Y,69.21,69.21
5205,F,Single,1,75116,N,26,73,Y,68.87,69.74
5208,F,Married,0,22955,Y,25,70,N,264.4,265.24
5248,M,Married,0,47626,N,44,120,N,175.86,175.86
5284,F,Married,1,57094,Y,31,38,N,101.8,102.21
5291,F,Single,1,76079,Y,24,76,Y,87.88,87.88
5299,M,Married,2,227877,Y,52,2,N,177.08,192.27
5336,B,Married,0,26336,Y,26,56,N,87.06,87.38
5337,M,Married,0,21966,N,49,53,N,177.76,178.95
5373,F,Single,0,39697,Y,49,37,Y,89.76,91.12
5383,F,Single,2,63743,Y,26,28,Y,107.27,108.25
5384,F,Single,0,16703,Y,24,20,Y,85.77,85.99
5390,M,Married,2,75056,N,38,19,N,87.68,87.92
5406,F,Married,2,44455,Y,29,105,N,113.31,113.31
5481,F,Married,3,35745,Y,30,110,N,83.82,84.66
5496,F,Single,0,60703,Y,71,44,Y,65.53,65.76
5513,F,Married,2,89164,Y,51,25,N,85.25,85.43
5545,F,Married,1,68043,Y,23,22,N,81.99,82.64
5561,F,Single,1,21943,Y,25,8,Y,106,106.1
5572,M,Single,0,280506,N,18,10,Y,81.64,82.57
5623,F,Married,2,80204,N,34,33,N,140.5,140.93
5652,F,Married,1,97070,Y,33,2,N,113.7,124.21
5672,F,Single,0,24251,Y,74,33,Y,109.1,109.1
5685,M,Married,0,96318,Y,31,2,N,119.45,136.38
5691,M,Single,1,35577,Y,29,82,Y,107.58,107.58
5703,M,Married,2,77443,Y,23,63,N,87.43,87.43
5759,M,Married,2,83406,Y,51,17,N,124.83,125.2
5772,M,Married,1,37724,Y,51,118,N,123.55,124.03
5775,M,Married,1,837109,N,47,112,N,114.07,114.48
5796,F,Single,1,14746,Y,29,8,N,45.44,45.44
5830,M,Single,3,97539,Y,27,110,N,40.87,41.02
5835,F,Married,0,5022,Y,60,84,N,178.93,179.04
5854,F,Single,0,84500,Y,20,31,N,48.33,48.41
5886,M,Married,1,45547,N,40,40,N,145.6,147.05
5894,F,Single,0,40248,Y,23,18,Y,99.4,99.4
5941,F,Single,0,57183,Y,28,41,Y,62.84,62.84
5979,F,Married,0,10835,Y,31,63,N,171.1,171.24
5988,M,Single,1,46039,Y,26,81,Y,62.5,63.25
5991,M,Single,0,63898,N,30,102,Y,100.72,100.72
6006,M,Single,1,32357,Y,27,76,Y,105.18,105.79
6026,F,Married,2,23895,Y,38,120,N,85.78,85.78
6129,M,Married,1,27403,Y,46,32,N,129.08,129.29
6150,F,Married,0,13687,N,34,14,N,161.7,162.28
6174,M,Single,1,65947,Y,18,8,Y,82.92,82.92
6179,M,Married,2,6109,Y,44,2,N,146.56,171.28
6244,M,Single,0,1946,Y,28,65,Y,81.04,81.97
6299,M,Single,0,15167,Y,29,2,Y,102.36,113.44
6301,M,Married,0,39675,Y,25,73,N,83.01,83.3
6310,F,Married,1,24641,Y,24,51,N,122.11,122.11
6358,M,Single,0,38810,Y,21,17,Y,65.07,65.07
6385,M,Married,1,13027,Y,45,35,N,176.67,177.43
6397,F,Single,2,1979,N,27,5,N,47.27,47.27
6432,F,Married,1,74999,Y,36,74,N,115.55,115.62
6455,F,Single,0,28410,Y,25,36,N,49.39,50.58
6480,M,Married,0,605990,Y,68,58,N,118.13,119.15
6520,F,Single,0,70618,Y,23,11,Y,65.14,65.14
6539,M,Single,1,64207,Y,24,28,Y,69.63,69.88
6592,F,Single,0,609804,Y,20,29,Y,60.14,60.97
6605,M,Single,2,31674,N,21,17,Y,101.2,101.2
6627,F,Single,2,423826,Y,18,6,N,42.84,44.49
6640,M,Single,0,937044,N,19,10,Y,66.98,66.98
6644,M,Single,0,54856,Y,29,41,N,49,49.18
6673,M,Single,2,12654,Y,20,5,Y,87.09,90.51
6679,M,Married,0,10633,Y,71,36,N,173.07,173.56
6726,M,Married,0,55531,Y,58,58,N,118.13,118.54
6763,F,Married,0,80758,N,48,37,N,144.94,146.55
6766,M,Married,1,53608,Y,45,52,N,83.62,83.95
6771,M,Married,2,2944,N,32,56,N,126.35,127.66
6786,F,Single,1,8693,Y,18,11,Y,62.14,62.14
6819,F,Single,0,93231,Y,19,22,Y,86.85,86.85
6862,M,Married,1,77464,N,48,26,N,144.78,144.78
6870,M,Married,0,7776,N,24,14,N,174.33,174.96
6878,F,Single,1,54736,Y,28,39,N,43.5,43.67
6901,F,Married,0,93422,Y,42,63,N,182,184.52
6908,M,Single,0,36030,Y,29,1,N,47.46,74.55
6981,F,Single,1,520311,N,29,6,N,42.47,47.67
6997,F,Single,2,122287,Y,19,7,Y,107.43,107.43
7068,M,Single,1,40251,Y,24,24,Y,107.9,109.02
7098,M,Married,1,63959,Y,45,23,N,116.14,116.83
7162,F,Single,0,62470,Y,24,11,N,45.38,48.73
7171,M,Single,0,18505,Y,23,46,Y,64.56,64.71
7174,F,Married,2,46687,N,48,98,N,148.39,148.92
7186,M,Single,1,96403,N,23,54,N,48.39,48.53
7220,F,Single,0,21673,Y,30,80,Y,80.21,80.21
7277,M,Married,2,85919,Y,41,52,N,116.99,117.11
7299,M,Married,2,14017,N,44,46,N,117.63,117.94
7300,M,Single,0,60729,Y,27,90,Y,83.32,84.07
7343,M,Single,0,13708,N,19,3,Y,100.69,107.09
7368,M,Married,1,31383,N,23,49,N,175.46,176.45
7379,F,Married,9,33485,Y,40,17,N,147.6,148.04
7380,M,Married,1,475653,Y,24,30,N,144.65,144.65
7386,M,Married,0,269418,Y,35,11,N,84.26,84.26
7389,F,Single,0,54766,Y,22,7,N,45.54,49.75
7425,M,Single,0,18938,N,19,23,Y,65.43,65.43
7428,M,Married,2,342641,Y,50,25,N,117.94,118.92
7442,M,Single,0,15726,Y,18,1,Y,107.88,160.72
7446,F,Married,1,74124,Y,28,45,N,121.45,122.46
7462,F,Single,0,81858,Y,25,11,Y,67.7,72.03
7467,F,Married,2,94933,Y,35,28,N,142.28,143.56
7500,F,Married,0,59849,Y,34,19,N,234.9,234.9
7553,F,Single,1,59586,Y,21,3,N,49.69,63.17
7600,F,Married,2,27373,N,51,87,N,178.3,178.92
7641,M,Single,9,11902,Y,30,48,Y,86.08,86.34
7798,M,Single,9,42328,Y,30,96,N,40.05,40.32
7815,M,Married,0,86959,Y,28,116,N,181.6,182.07
7836,F,Single,0,1185,N,19,1,N,45.28,88.17
7858,F,Single,0,41644,N,21,28,Y,68.87,70.34
8022,M,Married,0,45091,Y,54,4,N,127.1,129.02
8024,F,Single,0,13545,Y,100,48,N,43.54,45.04
8064,M,Single,0,44627,Y,23,53,Y,81.57,82.2
8100,M,Married,1,52882,Y,33,17,N,82.05,82.78
8124,F,Single,1,84287,Y,26,48,Y,107.05,107.76
8141,F,Married,1,278,N,31,80,N,179.35,180.92
8143,M,Married,1,557213,Y,25,85,N,128.49,129.31
8177,F,Married,0,86809,N,29,13,N,112.35,116.88
8183,F,Married,2,393153,Y,27,49,N,135.1,137.21
8234,F,Married,1,91590,N,36,74,N,85.38,85.38
8246,M,Single,1,77475,N,24,37,N,46.03,46.35
8353,F,Married,1,98086,Y,70,18,N,83.47,87.19
8382,M,Single,0,64449,Y,30,38,Y,86.96,88.73
8397,F,Single,0,72009,N,28,21,Y,89.43,90.06
8417,M,Single,1,18238,Y,28,33,Y,63.09,63.09
8442,F,Single,0,1286,Y,24,7,Y,62.38,62.38
8463,M,Single,0,778101,Y,25,39,Y,61.33,62.81
8465,M,Single,1,53635,Y,27,21,Y,105.7,105.7
8472,F,Married,2,20123,Y,33,23,N,82,84.24
8534,F,Single,0,15256,N,27,2,Y,80.17,80.17
8567,M,Single,2,81558,Y,25,15,Y,109.09,113.11
8603,F,Single,0,79238,Y,26,31,N,46.34,46.34
8629,F,Married,0,271386,Y,85,75,N,172.71,172.79
8707,M,Single,0,589535,N,18,1,Y,107.27,107.27
8721,M,Married,0,78489,Y,48,119,N,120.4,120.4
8722,F,Married,0,90296,Y,83,9,N,110.95,112.85
8730,M,Married,0,43543,Y,51,23,N,178.16,179.74
8821,M,Married,0,4550,Y,50,109,N,87.1,87.1
8831,F,Single,0,76528,Y,19,2,N,48.82,48.82
8841,M,Single,0,84284,Y,22,4,Y,67.23,67.23
8930,M,Married,2,25509,Y,52,95,N,179.4,180.07
8941,M,Single,2,82969,N,20,6,N,49.18,49.94
8961,M,Single,0,67147,N,51,67,N,122.7,122.7
8988,M,Married,2,55017,N,43,79,N,126.09,126.09
9113,M,Married,0,40511,Y,49,24,N,114.73,115.69
9123,F,Single,0,70101,Y,19,11,Y,80.98,81.23
9126,F,Married,1,921533,Y,43,102,N,179.82,180
9130,F,Single,1,61152,N,19,8,Y,66.28,66.28
9140,F,Single,0,81499,Y,21,3,N,42.81,43.94
9209,F,Married,2,509537,N,25,48,N,174.06,175.84
9220,F,Married,0,77803,N,33,51,N,80.76,81.08
9226,F,Single,2,74917,Y,20,1,Y,65.65,65.65
9239,F,Single,1,22225,Y,28,25,N,40.49,42.54
9240,M,Single,0,55754,Y,30,9,Y,84.66,84.66
9330,M,Single,1,97139,Y,30,49,Y,60.83,60.83
9335,M,Single,0,14639,N,23,62,Y,67.04,67.17
9342,M,Single,2,63454,N,21,43,Y,67.59,67.83
9375,M,Married,2,801627,N,36,43,N,128.34,128.79
9402,F,Married,1,45826,Y,31,32,N,230.1,230.1
9404,M,Single,0,59720,Y,21,2,Y,107.51,107.51
9411,M,Married,0,247390,Y,37,1,N,158.8,199.33
9514,F,Married,1,13873,Y,30,18,N,123.84,124.93
9565,F,Single,2,52639,Y,23,30,N,46.23,46.23
9698,F,Single,0,58448,N,28,109,Y,87.08,87.47
9707,F,Married,0,81717,Y,28,70,N,127.24,127.34
9760,F,Single,1,80490,N,19,16,Y,80.19,80.97
9810,M,Married,2,54564,Y,48,36,N,81.81,81.93
9862,F,Single,1,78210,Y,22,59,Y,87.96,88.71
9890,F,Married,7,40761,Y,30,83,N,111.51,112.31
9895,M,Married,0,926833,Y,50,120,N,178.98,179.66
9916,F,Married,0,66137,Y,53,113,N,117.53,118.58
9974,F,Married,0,17093,Y,40,115,N,144.9,144.98
9980,M,Single,1,219458,Y,26,48,Y,63.66,63.86
9994,M,Single,1,59912,Y,20,32,Y,117.9,117.9
10057,F,Married,0,50480,N,28,68,N,147.34,148.65
10059,F,Married,1,37928,Y,33,64,N,86.74,86.74
1006,F,Single,1,98251,Y,20,31,Y,64.98,64.98
10061,M,Single,2,45261,N,18,11,Y,86.99,89.48
10131,F,Married,0,42083,N,31,120,N,85.16,85.48
10142,F,Married,0,68354,Y,51,28,N,174.4,174.4
10154,F,Single,0,34875,Y,27,38,N,48.72,48.92
1025,F,Single,1,8360,N,24,20,N,46.93,49.24
10260,M,Single,1,82933,Y,24,38,N,47.06,47.06
10293,M,Single,1,33261,Y,19,15,Y,86.77,87.06
10318,F,Single,1,97913,Y,29,113,N,49.05,49.25
10329,M,Married,0,946731,Y,52,34,N,173.73,173.73
10331,M,Single,0,28108,Y,29,38,N,47.39,47.77
10409,M,Married,2,26231,Y,30,111,N,118.28,119.03
10492,F,Married,1,85283,Y,24,63,N,172.54,173.61
10705,M,Single,0,2357,Y,18,5,Y,85.71,85.71
10724,M,Single,1,45796,N,18,11,Y,133.9,133.9
10787,M,Married,0,83596,Y,40,18,N,128.39,129.41
10796,F,Married,7,16028,Y,45,120,N,116.64,117.18
10824,F,Single,0,50457,Y,29,52,N,46.25,46.25
10852,F,Single,2,9610,Y,25,48,Y,108.88,109.79
10862,M,Single,1,28415,Y,27,43,N,46.75,46.92
10905,F,Single,1,34411,N,27,6,Y,82.09,82.09
10912,M,Single,0,36312,Y,23,32,N,47.48,47.56
10961,F,Single,2,39372,Y,24,22,Y,65.06,65.32
11035,M,Single,1,71966,Y,29,84,Y,107,107.96
11051,M,Married,1,489,Y,34,2,N,127.99,144.21
11058,M,Single,0,96661,Y,27,101,N,43.05,43.21
11092,F,Single,1,95619,Y,21,46,Y,106.79,107.59
11105,F,Single,0,38751,Y,22,45,Y,166.3,166.86
11109,F,Married,0,41747,Y,30,10,N,113.03,114.55
11204,M,Married,1,82687,N,50,13,N,143,147.88
11207,F,Single,1,62975,N,23,44,N,49.5,49.5
11286,F,Single,2,99189,Y,27,57,Y,89.98,90.54
11309,F,Married,0,94875,N,37,113,N,119.89,119.89
11318,M,Married,1,68946,N,45,30,N,147.87,148.37
1141,M,Married,0,908439,Y,30,106,N,121.2,121.66
11417,F,Married,8,655709,N,43,59,N,148.02,148.99
11458,F,Married,2,79243,Y,45,102,N,124.21,124.58
11461,M,Married,1,5417,Y,27,14,N,112.9,112.9
1148,F,Married,0,84158,Y,61,22,N,189.1,189.53
11497,F,Married,1,30368,Y,23,68,N,176.21,177.73
11504,F,Single,0,82159,N,22,4,Y,89.17,89.17
11507,M,Single,1,13756,Y,30,11,Y,106.97,108.28
11519,M,Married,1,178959,Y,48,43,N,120.85,121.06
11561,M,Married,0,30969,Y,46,114,N,126.34,127.45
11572,F,Married,0,57421,Y,53,10,N,127.73,127.73
11578,F,Single,1,39864,Y,29,22,Y,63.15,63.3
11583,F,Single,0,215241,Y,27,107,N,43.04,43.21
11592,F,Single,1,49822,Y,21,35,N,41.94,41.94
11599,M,Single,2,404606,Y,20,9,Y,87.07,87.07
11625,F,Single,1,11498,Y,20,20,Y,68.97,70.58
11636,M,Single,0,62179,Y,26,88,Y,102.82,102.82
11647,M,Single,0,35426,Y,27,61,Y,103.33,103.67
11669,M,Single,2,88779,Y,20,26,Y,66.09,66.09
11670,F,Married,0,65231,N,52,73,N,174.45,174.45
11696,F,Married,0,14408,Y,37,36,N,143.47,144.1
11724,M,Single,0,16308,Y,26,73,Y,81.24,81.33
11725,F,Married,2,494125,N,34,58,N,111.26,111.3
11740,F,Married,1,90273,Y,23,25,N,120.83,123.2
11743,M,Single,1,91015,Y,28,83,Y,108.18,108.75
1175,M,Single,0,6899,Y,18,8,Y,61.82,61.82
11758,M,Married,0,41789,Y,36,8,N,81.1,85.13
11883,M,Single,2,61663,Y,25,11,Y,106.87,108.13
11922,M,Married,0,68061,Y,31,37,N,86.5,87.79
11939,F,Married,0,51050,Y,45,68,N,148.19,149.14
1201,F,Single,1,51995,Y,23,18,N,40.98,41.64
1203,F,Married,0,23310,N,43,102,N,127.54,127.54
1205,M,Married,2,46225,Y,30,115,N,88.37,88.73
1244,F,Single,1,72020,Y,20,10,Y,66.57,66.57
1465,F,Married,0,98895,Y,28,45,N,119.08,119.08
1543,M,Single,0,947073,N,27,59,Y,71,71.71
1573,M,Single,0,30058,Y,27,54,N,45.38,45.38
1578,M,Single,8,81670,Y,29,15,Y,67.03,67.26
1662,M,Married,0,36110,Y,44,85,N,144.03,144.03
1693,M,Married,0,66648,N,37,71,N,142.1,142.91
1694,M,Single,0,5190,Y,20,26,Y,65.05,65.31
1717,M,Single,1,29746,Y,30,64,Y,105.25,105.5
1719,M,Single,0,65862,N,23,57,Y,69.4,69.95
1761,M,Single,2,220115,Y,20,4,Y,96.6,98.88
1772,M,Married,4,32114,N,38,98,N,143.4,143.4
1794,F,Married,0,53395,Y,51,23,N,126.42,126.42
1807,F,Married,1,62531,N,49,17,N,179.59,182.16
1887,M,Married,1,18829,N,46,51,N,113.48,115.08
1922,M,Single,0,30019,Y,23,11,Y,67.7,67.7
1925,M,Married,1,14229,N,43,58,N,140.7,141.62
1928,F,Married,0,258022,Y,25,70,N,171.11,171.73
2053,M,Single,1,21465,Y,25,5,Y,64.28,75.86
2108,F,Single,0,27615,Y,25,56,Y,109.75,109.75
2117,F,Married,4,84513,N,26,47,N,111.21,112.16
2122,M,Married,1,83173,Y,38,22,N,87.91,88.33
2175,F,Married,5,25099,Y,42,73,N,115.69,116.64
2249,M,Single,1,37148,Y,25,86,N,49.29,49.52
2260,M,Single,0,82924,Y,29,71,Y,80.31,80.6
2288,F,Single,1,607516,N,18,1,Y,69.78,69.78
2317,M,Married,0,40428,Y,53,10,N,115.35,120.85
2343,M,Single,0,19528,N,18,10,N,41.87,42.6
